comment_id,video_id,date,body,rating
UgzDWmuEcvfR5b-f87l4AaABAg,fuHcdFPBKy0,2017-12-12T14:18:54Z,nah flop,0
UgzODQ2AFNdSjloVSjt4AaABAg,fuHcdFPBKy0,2017-12-12T13:39:47Z,pewdiepie not there,0
UgzhheJrY8ippYmLktd4AaABAg,fuHcdFPBKy0,2017-12-12T08:27:32Z,rewind  not good be honest,0
Ugw-I3kiNF5ovW0MiE54AaABAg,fuHcdFPBKy0,2017-12-12T11:50:35Z,no pewdiepie no like,0
UgwtC0e9yMwwgI6k8m94AaABAg,fuHcdFPBKy0,2017-12-12T06:14:08Z,still mad cause no felix,0
Ugz7dLwVH12xkEhqVsh4AaABAg,fuHcdFPBKy0,2017-12-12T09:56:07Z,want domics animators part,0
Ugyc8O_6Lm81wUy_l7p4AaABAg,fuHcdFPBKy0,2017-12-12T02:37:51Z,after video me oh my god what crap this,0
UgzjiYj2n3hR0OlL2ul4AaABAg,fuHcdFPBKy0,2017-12-12T00:39:42Z,youtube dieing website,0
UgzWDaP_MwLwiFOU2qh4AaABAg,fuHcdFPBKy0,2017-12-11T19:49:39Z,youtube rewind utter shite they not even invite our glorious swedish viking pewds,0
UgyeuOKebgCTLeIwfHZ4AaABAg,fuHcdFPBKy0,2017-12-11T20:12:16Z,laura always looks comfortable,0
UgxFqb_6cWlRRH-slXN4AaABAg,fuHcdFPBKy0,2017-12-11T16:33:37Z,since when does try guys count as youtubers,0
UgzdxD7d4m48RhA78V54AaABAg,fuHcdFPBKy0,2017-12-11T16:15:35Z,scary,0
UgxBul9IWc6K4IVtMqZ4AaABAg,fuHcdFPBKy0,2017-12-11T16:27:38Z,well pretty sad,0
Ugx4O44PzfF-R6YNkNl4AaABAg,fuHcdFPBKy0,2017-12-11T17:39:25Z,question why tf pewdiepie not jake logan paul were like wtf youtube thinking,0
UgwgmvXN2mYkz-JbVsl4AaABAg,fuHcdFPBKy0,2017-12-11T08:36:54Z,pewds not it deserves no hype at all,0
UgwesC--JVqnhHo7W3h4AaABAg,fuHcdFPBKy0,2017-12-11T08:29:17Z,no pewds no hype,0
UgxJ7cqRVsDkgzbHhTt4AaABAg,fuHcdFPBKy0,2017-12-11T10:44:07Z,rewind not good year,0
Ugx7Tro94EePu805bNV4AaABAg,fuHcdFPBKy0,2017-12-11T07:33:16Z,why not jacksepticeye not,0
UgzZ3uUa9Em3IdM8eVh4AaABAg,fuHcdFPBKy0,2017-12-11T07:41:41Z,waiting miranda sings,0
UgyfsfTnu0XTEEWfoyd4AaABAg,fuHcdFPBKy0,2017-12-11T07:41:50Z,alex noo please not do youtubered series please,0
Ugwa6R0Z0jVZzvq8wsZ4AaABAg,fuHcdFPBKy0,2017-12-11T05:33:54Z,tbh pretty messy year,0
Ugz2Kqr69BCY-8gkfgB4AaABAg,fuHcdFPBKy0,2017-12-11T04:36:33Z,best part end,0
UgzaDoaWGh6iu_FFopN4AaABAg,fuHcdFPBKy0,2017-12-11T04:11:06Z,meh,0
Ugz-0oF2SaOWBh4qQAh4AaABAg,fuHcdFPBKy0,2017-12-11T03:35:19Z,honestly not as good as last years,0
UgwetsbtmY9A9PzdSPZ4AaABAg,oJ2faqXlU1s,2021-01-19T09:19:48Z,when you crushed you triggered me,0
UgzeFRJg_yqoYNAapmR4AaABAg,oJ2faqXlU1s,2020-08-06T01:36:00Z,why you stupid why did you crushed,0
UgzrJQuJnM80jAtcux54AaABAg,oJ2faqXlU1s,2020-12-13T08:45:50Z,dude feel bad about crushing ball shiny sad,0
UgwFDxvgVVEwq4CMqpd4AaABAg,oJ2faqXlU1s,2020-09-05T21:58:59Z,wasting aluminum foill,0
UgzYeYd5DD8MXKr9HCR4AaABAg,oJ2faqXlU1s,2020-05-28T04:32:20Z,thats crazy,0
UgyjXN4-mU5F2XEsfgx4AaABAg,oJ2faqXlU1s,2020-05-08T12:35:47Z,what waste aluminum,0
UgwdRHAQEZ7NWCVhuSd4AaABAg,oJ2faqXlU1s,2020-05-02T06:16:18Z,now thats not fake ball,0
UgzMcBBgJO8dNm2ZxS14AaABAg,oJ2faqXlU1s,2020-04-20T08:38:18Z,thumbnail fake,0
UgwxGzwUXcfDnv0fGKB4AaABAg,oJ2faqXlU1s,2020-04-05T15:05:13Z,all videos lies,0
Ugx8t85ykWYMMbkIR5t4AaABAg,oJ2faqXlU1s,2020-02-09T07:19:43Z,his corky voice killing me,0
UgyC5SR8TameLHtwkW14AaABAg,oJ2faqXlU1s,2019-12-21T06:53:55Z,why do you lie all these people,0
UgyCNRQBxC5jcoZ0o_Z4AaABAg,oJ2faqXlU1s,2020-01-17T02:23:58Z,ok nice mathing not circle,0
UgzLm1JraTsgfP0Ryoh4AaABAg,oJ2faqXlU1s,2020-01-09T22:58:00Z,umm maybe you should stop lying,0
UgxAuLgqHXIcXj3Ssrd4AaABAg,oJ2faqXlU1s,2019-12-30T11:57:18Z,fake,0
UgxWYvLSAmkAAnn7eZZ4AaABAg,oJ2faqXlU1s,2019-12-19T01:44:39Z,kind dumb challenge sad part watched video,0
Ugwp80jse1lV2x_Q3hJ4AaABAg,oJ2faqXlU1s,2019-12-27T22:26:45Z,faker than death tupac,0
UgyIiLiqtvdgtXa7hN54AaABAg,oJ2faqXlU1s,2019-11-06T17:30:27Z,omg ignorant lets see if aluminum like aluminum,0
UgwVVpwIgqiAi6ZfWiF4AaABAg,oJ2faqXlU1s,2019-10-28T23:56:37Z,its not even fully polished,0
Ugwr53CcqB2XutMpTz14AaABAg,oJ2faqXlU1s,2019-07-08T05:45:52Z,voice cringe,0
Ugxr2IJWxZFBhpb5SQN4AaABAg,oJ2faqXlU1s,2019-06-28T14:39:03Z,fake,0
Ugw1s54ZdVVIh8tGJjV4AaABAg,oJ2faqXlU1s,2019-07-09T00:35:17Z,wasting time,0
UgypqOomyCFINKJozSZ4AaABAg,oJ2faqXlU1s,2019-06-25T21:26:43Z,its alley ya american doo doo head,0
UgzEv-WlsGz4rSs8-bF4AaABAg,oJ2faqXlU1s,2019-06-05T18:56:26Z,fake,0
UggUUO2iNxO9-ngCoAEC,KEJdam7NJ2Y,2016-06-16T02:42:44Z,dick,0
UgwIDnZjPrnnApHLGrt4AaABAg,oJ2faqXlU1s,2019-04-25T05:44:36Z,what waste work,0
UgyM1XkIrzwajKtMPSJ4AaABAg,oJ2faqXlU1s,2019-02-26T18:33:10Z,im sorry hate voice,0
UgxSJxTN1rb2Q-3Zv-F4AaABAg,oJ2faqXlU1s,2019-02-11T23:44:57Z,stop trying be smart,0
Ugx0QdD5tLFjLeYsWQt4AaABAg,oJ2faqXlU1s,2019-01-26T15:40:01Z,fake,0
UgxfByyjlQiPrpSmW5l4AaABAg,oJ2faqXlU1s,2019-01-20T14:29:11Z,what waste aluminum,0
UgxjAJkFSWzby3SikN14AaABAg,oJ2faqXlU1s,2018-12-29T23:44:23Z,wasted  minutes life,0
Ugx-ryL7VOg62gZG4wx4AaABAg,oJ2faqXlU1s,2018-11-27T12:44:00Z,what this how idiot can you be like what,0
UgzB0olh33MsZ4r72Et4AaABAg,oJ2faqXlU1s,2018-11-04T10:27:14Z,misleading thumbnail,0
UgxihDJmzVeSuLahVKJ4AaABAg,MFWF9dU5Zc0,2021-01-01T04:46:12Z,only racist comment whole film goes rihanna,0
UgxhUieDVPQ1Kj5pFGN4AaABAg,MFWF9dU5Zc0,2021-01-03T04:01:13Z,liked movie want another one laugh,0
Ugwkc9TL4dLRYldlJcF4AaABAg,MFWF9dU5Zc0,2020-12-30T09:22:54Z,wow movie bad  minutes enough me,0
UgyVkvcgSpJscr5MotR4AaABAg,MFWF9dU5Zc0,2020-11-28T14:19:28Z,love movie,0
Ugxwl4Ma2rDmKhy1H354AaABAg,MFWF9dU5Zc0,2020-08-24T17:09:57Z,looks really boring,0
UgxiPEuSGDLzwYePhsV4AaABAg,MFWF9dU5Zc0,2020-09-03T23:35:45Z,damn cringe top cringe top cringe with not single element originality if what trailer has offer holy shit how bad crap,0
UgyhZJy1TGH6IdOyXkt4AaABAg,MFWF9dU5Zc0,2020-06-20T13:33:29Z,movie lame cheap plot predictable boring dialogs,0
Ugy9EIBPZeD28e43kv54AaABAg,MFWF9dU5Zc0,2020-06-07T01:00:52Z,andy dufreses sister gonna break out prison next omg way as bad as ghostbusters crap,0
Ugzo-kByJ5Lne9uZDjN4AaABAg,MFWF9dU5Zc0,2020-03-21T11:34:31Z,as soon as heard clapping beginning knew shit basic as shit,0
UgyXzAlQd80kQ55plwd4AaABAg,MFWF9dU5Zc0,2020-04-09T13:19:28Z,stop doing stupid shit,0
UgzEyuCs_nY7geOd1ux4AaABAg,MFWF9dU5Zc0,2020-04-12T12:25:27Z,remember when they tried blame bad reviews white males hilarious no wonder movie done bad,0
UgwuDtIxNO2fhMm9uo94AaABAg,MFWF9dU5Zc0,2020-04-16T22:31:29Z,okay movie may not be all bad love oceans eleven way more original way way better opinion feels bit meh,0
UgzxFQ2aH9jtXs8yEyx4AaABAg,MFWF9dU5Zc0,2020-04-11T18:07:58Z,its little sad when they piggyback successful franchise established by men like could you be less original absurd,0
Ugzg6kRRCEBNrQvJ-lJ4AaABAg,MFWF9dU5Zc0,2020-04-22T02:16:27Z,every ocean film amazing besides oceans  how pointless ruin whole franchise by pushing  feminist agenda,0
UgxBcGB4Kr5xmQCLmi14AaABAg,MFWF9dU5Zc0,2019-11-13T07:32:38Z,one worst movie ive watched its free internet im not gonna waste time shit laugh,0
UgwdllUPK2tIBoCB3kV4AaABAg,MFWF9dU5Zc0,2020-02-24T08:25:16Z,they thought women better than men laugh,0
Ugz51f5PZqNVp2QcxvB4AaABAg,MFWF9dU5Zc0,2020-01-15T18:54:36Z,boring movie ever,0
UgwXGgOqobZbFvZCjWZ4AaABAg,MFWF9dU5Zc0,2019-09-25T21:25:15Z,ya right bullshit not department store have any scanner rings items barcode sandra bullock walked out with aint even scanned,0
UgzaSJK2St9nbY6sIWB4AaABAg,MFWF9dU5Zc0,2019-09-11T13:53:33Z,fuck you,0
UgwaxmBNR3-pPKwJmo54AaABAg,MFWF9dU5Zc0,2019-09-04T07:04:05Z,fuck feminazi movie,0
UgwP-gyYQbeSU5yTgAR4AaABAg,MFWF9dU5Zc0,2019-11-01T04:03:23Z,movie sucks men will always be better than women deal with,0
UgxPa3XctMKRGWng7354AaABAg,MFWF9dU5Zc0,2019-07-30T21:18:52Z,bullshit movie,0
UgwJUaTT7uAGRFqeTgN4AaABAg,MFWF9dU5Zc0,2019-06-06T16:45:57Z,ruined everything,0
UgyytzLSEvJX4VBv2ch4AaABAg,MFWF9dU5Zc0,2019-06-03T23:12:15Z,crap,0
Ugz8vXtqS89ke7DT0f54AaABAg,MFWF9dU5Zc0,2019-06-13T02:28:39Z,indian part stereotypical like how you still see all indians as,0
UgwXZcJz8Q8ecMS5jRh4AaABAg,MFWF9dU5Zc0,2019-03-27T14:26:46Z,bad women,0
Ugwo2sEk74nc9X1Px8F4AaABAg,MFWF9dU5Zc0,2019-04-18T06:02:08Z,they should made oceans  nobody asked crap nobody wanted dog shit dumb feminist forced bullshit,0
UgwdoZnhTRDU9RwnfTt4AaABAg,MFWF9dU5Zc0,2019-03-10T11:58:37Z,piece shit,0
UgzyYJrP6sWz2iJs06V4AaABAg,MFWF9dU5Zc0,2019-04-03T03:44:18Z,movie sucks much laugh,0
Ugwh-FIaP0uR5ut12VB4AaABAg,MFWF9dU5Zc0,2019-02-12T13:19:10Z,how embarrassing,0
UgxHHHw4QR5v1UDKqJ14AaABAg,MFWF9dU5Zc0,2019-02-23T14:03:27Z,shit,0
UgxQMz41wdaM8x5Ivr54AaABAg,MFWF9dU5Zc0,2019-02-22T01:43:20Z,you wanted equality now you have it quit making sucky shit movies,0
UgxZj97VcklqVD1rX394AaABAg,MFWF9dU5Zc0,2019-02-03T21:01:00Z,first time when watched disappointed second time even worse,0
UgyXRbLLchedFaVfgKJ4AaABAg,MFWF9dU5Zc0,2018-11-21T04:16:26Z,not again,0
UgztqwQl6_PxRMQG2qZ4AaABAg,MFWF9dU5Zc0,2019-01-02T13:51:06Z,ass,0
Ugx5QrcwS3k5TLIk3Dp4AaABAg,MFWF9dU5Zc0,2018-12-31T23:50:07Z,movie has no adrenaline boring,0
UgxuvyIRs785KkMfoK94AaABAg,MFWF9dU5Zc0,2019-01-23T15:42:31Z,ohh god more hollywood remake shit with an all female cast ohh how original leave great films alone try make something original instead fucking feminists pathetic,0
UgzJKTFc_Jn0GQSoYeN4AaABAg,MFWF9dU5Zc0,2019-01-04T11:21:09Z,insult previous ocean series really change name ladies d,0
Ugw8r0DMoefBwdeJSaR4AaABAg,MFWF9dU5Zc0,2018-12-21T08:10:32Z,feminism ruins everything,0
UgxwqC0ycvDk9zM6eL94AaABAg,MFWF9dU5Zc0,2018-12-14T22:44:41Z,well you tried you failed moving on,0
Ugw0ZwYe2PSlgrqbeSp4AaABAg,MFWF9dU5Zc0,2018-12-18T16:36:14Z,not watch shit even if paid,0
Ugyo93jEgh20wfLrakh4AaABAg,MFWF9dU5Zc0,2018-11-01T10:30:39Z,worst movie ever,0
Ugz0Jv26fuPESF9rmDB4AaABAg,MFWF9dU5Zc0,2018-11-12T01:47:07Z,movie sucked hard shake head,0
UgycppJgA8P_n3zrekh4AaABAg,MFWF9dU5Zc0,2018-10-22T19:07:37Z,left side shi brain wash,0
UgzYRkNId1HdI7vB8RZ4AaABAg,MFWF9dU5Zc0,2018-10-18T12:24:08Z,racist bigot nazist rape islamofob hitlerpatriarchy,0
Ugzd7VOCpY7Dqzletjd4AaABAg,MFWF9dU5Zc0,2018-10-09T00:58:20Z,total scrap bullshit storycomplete time waste,0
UgznsCT7GFoFSeT9aS94AaABAg,MFWF9dU5Zc0,2018-10-22T08:13:49Z,even family guy version better,0
UgwIB0H6_MlFO0pvSbd4AaABAg,MFWF9dU5Zc0,2018-10-20T23:36:32Z,what stupid stupid stupid idea movie,0
Ugx-lXHeQtiHjQx1HpJ4AaABAg,MFWF9dU5Zc0,2018-10-13T17:24:52Z,came dislike,0
Ugyogrm64ov0q5-Y4KZ4AaABAg,MFWF9dU5Zc0,2018-10-02T09:59:57Z,no maledumb movie laugh,0
UgzA0Z7UmlTA3BeRKq54AaABAg,MFWF9dU5Zc0,2018-09-29T20:20:39Z,movie sucked big time,0
UgyZPaTm6KSuureXYZp4AaABAg,MFWF9dU5Zc0,2018-10-03T11:06:56Z,absolute garbage kinda shit just stop making unnecessary feminist vomit donate money charity instead,0
UgyflcMX9wspGyWR3Xd4AaABAg,MFWF9dU5Zc0,2018-09-22T17:23:05Z,id rather be jew  than watch movie free,0
UgwfTdOYuxUwnuJomLp4AaABAg,MFWF9dU5Zc0,2018-09-17T22:28:53Z,junk garbage boring dumb scenes cant believe  worst movies mrs bullock ever done,0
UgxoGmkpNhpQdNiiDMl4AaABAg,MFWF9dU5Zc0,2018-09-20T19:35:44Z,idea ok at least have real ocean it there no need gelding,0
UgwfyUJASteMw36-hI14AaABAg,MFWF9dU5Zc0,2018-09-20T16:08:31Z,bad,0
UgxJcWEnGGeHsId-MB94AaABAg,MFWF9dU5Zc0,2018-09-16T11:45:38Z,boring like better with old players like brad pitt george clooney other team players,0
UgyG-MZ7OVTSgFI-nZp4AaABAg,MFWF9dU5Zc0,2018-09-15T23:24:20Z,what bull shit,0
Ugza4VM3k6m96zh3ZuJ4AaABAg,MFWF9dU5Zc0,2018-09-12T17:44:37Z,you stupid fucks you killed danny ocean fuck,0
UgwEQy0zuiQzX1zervd4AaABAg,MFWF9dU5Zc0,2018-09-03T09:05:59Z,yeah right whos gonna watch dogshit,0
UgwqI81ycjQapB55tnV4AaABAg,MFWF9dU5Zc0,2018-09-04T11:14:52Z,cringy,0
UgxooI2pnvCPzGUwJn94AaABAg,MFWF9dU5Zc0,2018-09-02T00:31:07Z,hoes will do anything get money,0
UgxBfcvEj8eKbJzeQj54AaABAg,MFWF9dU5Zc0,2018-09-03T02:15:09Z,thats actually bad women fuck you all,0
UggsGojjVa67J3gCoAEC,CfdVnvrJUS0,2017-04-30T11:48:34Z,fuck you bitch,0
UgiI5f9AIcAxlXgCoAEC,CfdVnvrJUS0,2017-04-30T08:24:54Z,fuck off rucka ali,0
UgxJSJcHzT9OlXQf8EB4AaABAg,MFWF9dU5Zc0,2018-09-05T23:03:09Z,loved kill bill hate this does mean am sexist,0
UgxF8R-NvQV7F71L_pN4AaABAg,MFWF9dU5Zc0,2018-09-04T20:44:42Z,boring when watched not know why because waiting movie like stand fire,0
UgxxMv4w01smSplOj4h4AaABAg,MFWF9dU5Zc0,2018-08-30T02:45:57Z,fuck feminism,0
Ugz5m6kMJ6dPOtOaLzx4AaABAg,MFWF9dU5Zc0,2018-08-29T01:26:57Z,movie awful gender wars aside,0
UgwBVOt6OkLm-IraII14AaABAg,MFWF9dU5Zc0,2018-08-28T22:43:46Z,shittiest film ever puh,0
UgyloyTVF0h-QKW2jWp4AaABAg,MFWF9dU5Zc0,2018-08-31T03:45:07Z,they destroy favorite movie series with piece shit,0
UgwKvkiI7_ls9kJHBeB4AaABAg,MFWF9dU5Zc0,2018-08-30T00:21:28Z,what load feminist crap laugh,0
Ugxp_c4LgaPtC9EiVEd4AaABAg,MFWF9dU5Zc0,2018-08-29T05:36:52Z,indian girl ruined movie me jeez girl ugly as fuck,0
UgwKVV2WFuXIrcq-7TF4AaABAg,MFWF9dU5Zc0,2018-08-28T01:16:46Z,stupid,0
UgyMwBcry7z24qakWEp4AaABAg,MFWF9dU5Zc0,2018-08-26T01:40:43Z,saw movie last night actually really bad overhyped,0
UgwQIe7Xg0UK1K10Lad4AaABAg,MFWF9dU5Zc0,2018-08-26T04:49:09Z,piece shit movie,0
UgyZ-UknDgovy9wtHxR4AaABAg,MFWF9dU5Zc0,2018-08-28T18:52:38Z,shitty movie,0
UgzFB0impSoM83FEc3d4AaABAg,MFWF9dU5Zc0,2018-08-28T13:20:23Z,bad movie,0
UgyPDKqwMcZJOYOizQt4AaABAg,MFWF9dU5Zc0,2018-08-26T21:36:28Z,worst movie ever,0
UgxnY85a3e-tWUTyahB4AaABAg,MFWF9dU5Zc0,2018-08-25T16:32:52Z,what bullshit movie wasting time,0
Ugw2p1pN0Zx5dBIt7IB4AaABAg,MFWF9dU5Zc0,2018-08-22T13:06:58Z,have better things do with time,0
UgwFcgHHvb3FRYaFWE54AaABAg,MFWF9dU5Zc0,2018-08-25T14:37:05Z,movie shit meybe year old or transvestite ok no thank you gave  imdb hope people who make movies like these will go hell die pain,0
Ugx3lGyudmSc2uov7Rt4AaABAg,MFWF9dU5Zc0,2018-08-24T20:12:14Z,wtf good trailer fuck yo feminists,0
UgwNaaiNxEtVC0m-gMx4AaABAg,MFWF9dU5Zc0,2018-08-02T07:10:53Z,great cast shit movie,0
Ugx1Q32PgqWXeOpHKQ14AaABAg,MFWF9dU5Zc0,2018-08-21T22:55:27Z,ghost busters remake have you not learned thing pass simply because,0
UgwvuGVUQ07ioyTcjkR4AaABAg,MFWF9dU5Zc0,2018-08-19T05:46:23Z,eh im not liking am gonna watch only because ann laughway,0
UgwG1g6343rAhX-IPGR4AaABAg,MFWF9dU5Zc0,2018-08-21T16:00:36Z,oceans film without clouney nah not think,0
UgxNoeYtRi2d4iCSJeN4AaABAg,MFWF9dU5Zc0,2018-08-21T20:20:31Z,wtf,0
UghtlF7ZukuiQngCoAEC,CfdVnvrJUS0,2017-04-20T18:51:21Z,stop stop,0
UgzLTlcID8TNhaEUNV94AaABAg,MFWF9dU5Zc0,2018-08-21T14:31:30Z,laugh another failing lesbian movie,0
UgxgBSmwMmD1DI3zTK14AaABAg,MFWF9dU5Zc0,2018-08-02T20:37:22Z,film sucked ass,0
Ugz5DhDtPWgM2pc020B4AaABAg,MFWF9dU5Zc0,2018-08-10T08:17:35Z,stupid,0
UgwynQLtq3C2jYsHFol4AaABAg,MFWF9dU5Zc0,2018-08-05T10:34:07Z,what shitty movie,0
UgwZgXGu45bsCCLkTVJ4AaABAg,MFWF9dU5Zc0,2018-07-31T21:23:44Z,sjw crap,0
UgyvEP49zTbrefAhR4F4AaABAg,MFWF9dU5Zc0,2018-08-07T09:35:31Z,fuck cant you guys keep male damn feminist ruined shit out movie,0
UgyA5CMfr3O48-rNFlB4AaABAg,MFWF9dU5Zc0,2018-08-09T13:52:25Z,wow movie looks like crap is,0
Ugwl1qPlcfqQ81Bwv0F4AaABAg,MFWF9dU5Zc0,2018-08-15T12:42:46Z,crap pure crap aint watching even if you pay me money it,0
UgjKYNva86T6WXgCoAEC,CfdVnvrJUS0,2017-04-16T17:49:55Z,racist,0
UggVKwt-qMInLXgCoAEC,CfdVnvrJUS0,2017-04-12T09:07:26Z,fuck you,0
UgwPlzfqupr8_2zfmxt4AaABAg,ffxKSjUwKdU,2021-01-31T11:36:23Z,video confusing as heck,0
UgzkJBbbsZqKeAJiEOV4AaABAg,ffxKSjUwKdU,2021-01-30T02:23:11Z,arianaaint no tears left cry me during online class im tears left cry sad,0
UggXDDNUVRm80XgCoAEC,-HYe1xkjOcQ,2016-06-27T22:16:07Z,fuck you,0
Ugg4jzY-FFDRangCoAEC,-HYe1xkjOcQ,2016-06-27T21:25:41Z,bro channel cancer,0
Ugw5tpMbFrXCchl-fft4AaABAg,ffxKSjUwKdU,2021-01-28T18:00:37Z,not like you,0
UgwE644gs57X1ofMIdh4AaABAg,ffxKSjUwKdU,2021-01-26T22:18:32Z,cry,0
UgwiEc8VX5YKzqTd-9h4AaABAg,ffxKSjUwKdU,2021-01-25T06:33:37Z,still am crying sad,0
Ugy7m9Jrtghp5VQ8ZtN4AaABAg,ffxKSjUwKdU,2021-01-22T17:14:16Z,not like ariana grandad,0
UgxR6wv_aU2CxJzghpt4AaABAg,ffxKSjUwKdU,2021-01-20T01:00:55Z,fuck you,0
UgwcG4jDMrpcwe8bjwR4AaABAg,ffxKSjUwKdU,2021-01-19T18:34:27Z,some reason this scares me,0
Ugwe-UFd1YEXlhsr-0R4AaABAg,n1WpP7iowLc,2021-01-07T08:14:07Z,straight garbage laugh,0
Ugz0le-WKr_n9hMQ9OR4AaABAg,n1WpP7iowLc,2020-01-26T15:33:31Z,first off respect both artists love culture song straight dumpster fire,0
Ugwej6Mv4YZ2_qjIrgR4AaABAg,n1WpP7iowLc,2020-01-14T06:48:06Z,still shit two years later,0
UgymYVQywFJ7O756G554AaABAg,n1WpP7iowLc,2019-10-24T05:36:08Z,yikes,0
Ugy5qawBFy_RD7pB-Gd4AaABAg,n1WpP7iowLc,2019-10-18T23:38:16Z,song ass,0
UgyxxQvoBh2V6TpbrHB4AaABAg,n1WpP7iowLc,2019-09-15T00:55:05Z,flawed human guess,0
Ugy2pE8leHWD-TP8ZIF4AaABAg,n1WpP7iowLc,2019-07-30T21:06:26Z,boring,0
UgwYcyTb2EIeWewt53d4AaABAg,n1WpP7iowLc,2019-07-22T22:59:02Z,terrible,0
UgxwMlEaeTMpCJkAykl4AaABAg,n1WpP7iowLc,2019-02-27T08:15:25Z,hot garbage laugh,0
UgxPr8472kVm7XhxnJV4AaABAg,n1WpP7iowLc,2019-02-26T03:39:17Z,am really his great fan all revival good song really little boring,0
UgxN7PG_Lijx3pD7UF94AaABAg,n1WpP7iowLc,2019-01-16T01:30:42Z,damn hurts,0
Ugyw-JQTSRJaBjRJyht4AaABAg,n1WpP7iowLc,2019-02-04T16:25:29Z,truly garbage,0
Ugx7_KeQrlqhq7BF4jN4AaABAg,n1WpP7iowLc,2018-12-05T08:14:49Z,album song dull boring simple makes me wonder if old eminem  years ago when he actually released an awesome album even used write his own songs because well over decade he has not been able make song even half as good as what he used to none you have probably ever heard his old music they get worse worse except venom which more like used  be,0
UgxXEoavVj_GMrivrQp4AaABAg,n1WpP7iowLc,2018-10-30T01:00:40Z,im not fan one flow interrupted by beyonce not really sound natural,0
Ugw51TVyiM7AHbpTcTt4AaABAg,n1WpP7iowLc,2018-09-29T11:09:50Z,beyonce ass,0
UgzSbdnJnvJ4SPF7qoR4AaABAg,n1WpP7iowLc,2018-09-22T07:13:05Z,cried while listening song,0
Ugxa683sVU2Fyxtaf5B4AaABAg,n1WpP7iowLc,2018-09-14T22:07:13Z,like eminem aint chief,0
UgyONSslBVlCshlluPN4AaABAg,n1WpP7iowLc,2018-09-15T05:19:48Z,complete shit,0
UgyPLod8oeUG3K-jGxZ4AaABAg,n1WpP7iowLc,2018-09-13T03:28:45Z,shit lit ,0
UgzyMfxc3BKZzIc0A014AaABAg,n1WpP7iowLc,2018-09-13T02:01:09Z,how hell they not like revival,0
UgxW_SNpNVktNAqzDFx4AaABAg,n1WpP7iowLc,2018-09-12T06:44:13Z,wtf laugh,0
UgxGxEZyG-gJTAZvXzd4AaABAg,n1WpP7iowLc,2018-09-01T08:08:17Z,jesus song ass,0
UgxfG_52bEomNyrLUr94AaABAg,n1WpP7iowLc,2018-09-01T10:47:44Z,shit terrible laugh,0
UgxKXnPvilz2N_V4XEB4AaABAg,n1WpP7iowLc,2018-08-26T23:17:36Z,god garbage,0
UgxrASVXMCJaOQXjOg54AaABAg,n1WpP7iowLc,2018-07-10T12:47:48Z,eminem gone like old song no,0
UgyOyphA8ocIsBJWlPp4AaABAg,n1WpP7iowLc,2018-06-07T19:59:35Z,album depressing seems like hes crying out help,0
UgwNbPpYj94gbEx_4Hp4AaABAg,RZ65WvTqPl4,2021-02-02T18:39:05Z,seems kinda dangerous me,0
UgzTlTwwhfgqsj9Io8V4AaABAg,RZ65WvTqPl4,2021-02-02T19:22:06Z,you crazy,0
UgwdhqFW6EGQ0tn5eYZ4AaABAg,RZ65WvTqPl4,2021-02-02T15:10:42Z,displacement work done were clickbaited by title,0
UgwB8PXAbKoUufgplvN4AaABAg,RZ65WvTqPl4,2021-02-02T09:09:56Z,mani wouldnt play way with animal no way,0
Ugw4vtKazdh6eiAuiCJ4AaABAg,RZ65WvTqPl4,2021-02-02T06:42:38Z,poor thing,0
UgzEZRXI-KjKKxWAS354AaABAg,RZ65WvTqPl4,2021-02-02T05:30:12Z,god,0
UgzXtojdAvaqZOdmJ2Z4AaABAg,RZ65WvTqPl4,2021-02-02T04:06:01Z,oh disrespect,0
UgxcgdOA6kmfppfEpf94AaABAg,RZ65WvTqPl4,2021-02-02T03:40:58Z,fake aligator,0
UgyJ93MdNtLmH_mdGUV4AaABAg,RZ65WvTqPl4,2021-02-02T01:48:18Z,you crazy thats dangerous what if fidget spinner bites you,0
Ugykf5NmXHbniY70kI54AaABAg,RZ65WvTqPl4,2021-02-02T00:14:48Z,yall boy asking man,0
UgwEnd9aqCNRYGjqbgZ4AaABAg,RZ65WvTqPl4,2021-02-01T21:56:01Z,trend shouldve never existed,0
Ugx2o_CE2wvrwtdkHp14AaABAg,RZ65WvTqPl4,2021-02-01T20:00:48Z,thats weird looking dog,0
Ugy6IKXFK8Abk1Xd0214AaABAg,RZ65WvTqPl4,2021-02-01T15:35:06Z,why aliens not visit us,0
UgwWTHenGQc9POA8eRV4AaABAg,RZ65WvTqPl4,2021-02-01T15:58:24Z,its like hell,0
Ugx7eVxnpCLIp4S3Lgd4AaABAg,RZ65WvTqPl4,2021-02-01T07:52:49Z,animal abuse,0
UgxwFqcMEf1F4khwt054AaABAg,RZ65WvTqPl4,2021-02-01T06:30:42Z,anxiety video,0
Ugz3eckLdVl86pxX3Ah4AaABAg,RZ65WvTqPl4,2021-02-01T05:31:19Z,looks fake,0
UgxzKRXhxDliHQglWwN4AaABAg,RZ65WvTqPl4,2021-02-01T01:28:52Z,man dead he choked fidget spinner,0
UgxtFykbbdJvCINMsnF4AaABAg,RZ65WvTqPl4,2021-02-01T03:21:12Z,suicidality bad risk assessment never seemed fun,0
